,genreNm,movieCd
0,SF,20090943
1,공포(호러),20090943
2,스릴러,20090943
0,코미디,20100339
1,드라마,20100339
0,판타지,20100361
1,멜로/로맨스,20100361
2,스릴러,20100361
0,판타지,20100376
1,어드벤처,20100376
2,애니메이션,20100376
0,범죄,20100362
1,드라마,20100362
2,스릴러,20100362
0,드라마,20100209
1,스릴러,20100209
0,드라마,20100312
1,미스터리,20100312
0,드라마,20100381
1,액션,20100381
2,판타지,20100381
3,어드벤처,20100381
0,드라마,20100380
0,애니메이션,20100378
1,가족,20100378
0,스릴러,20100370
1,액션,20100370
0,공포(호러),20100326
1,스릴러,20100326
0,다큐멘터리,20090953
1,드라마,20090953
0,애니메이션,20100379
1,가족,20100379
2,판타지,20100379
0,액션,20100214
1,드라마,20100214
0,가족,20100377
1,코미디,20100377
2,판타지,20100377
0,드라마,20100382
1,멜로/로맨스,20100382
0,스릴러,20100301
0,가족,20090952
1,코미디,20090952
2,판타지,20090952
0,다큐멘터리,20100758
1,어드벤처,20100758
0,드라마,20100764
1,스릴러,20100764
0,액션,20100767
1,가족,20100767
2,판타지,20100767
3,어드벤처,20100767
0,스릴러,20100768
1,액션,20100768
0,공포(호러),20100769
0,애니메이션,20100788
0,액션,20100816
1,공포(호러),20100816
2,스릴러,20100816
0,액션,20100794
1,스릴러,20100794
2,SF,20100794
3,어드벤처,20100794
0,SF,20100796
1,액션,20100796
0,스릴러,20100300
0,액션,20100766
1,코미디,20100766
2,멜로/로맨스,20100766
0,액션,20100807
1,드라마,20100807
0,드라마,20100808
1,미스터리,20100808
2,스릴러,20100808
0,스릴러,20100281
1,드라마,20100281
0,액션,20100305
1,스릴러,20100305
0,애니메이션,20100810
0,멜로/로맨스,20100834
1,코미디,20100834
0,코미디,20100813
0,드라마,20100833
1,액션,20100833
0,공포(호러),20100811
1,스릴러,20100811
2,액션,20100811
0,애니메이션,20100814
1,가족,20100814
0,드라마,20100329
0,가족,20100812
1,코미디,20100812
2,액션,20100812
0,드라마,20100991
1,멜로/로맨스,20100991
0,코미디,20100835
1,드라마,20100835
0,액션,20100977
1,범죄,20100977
2,미스터리,20100977
3,스릴러,20100977
0,멜로/로맨스,20100975
1,코미디,20100975
0,스릴러,20100302
1,범죄,20100302
0,액션,20100979
0,액션,20100980
1,범죄,20100980
0,다큐멘터리,20100962
0,공포(호러),20101015
0,드라마,20090950
1,범죄,20090950
2,스릴러,20090950
0,멜로/로맨스,20100057
1,드라마,20100057
0,미스터리,20101004
1,드라마,20101004
0,범죄,20100213
1,드라마,20100213
0,애니메이션,20101006
1,어드벤처,20101006
2,판타지,20101006
0,멜로/로맨스,20101007
1,드라마,20101007
0,액션,20101008
0,코미디,20101009
0,공포(호러),20101069
0,미스터리,20101039
1,드라마,20101039
0,드라마,20101038
0,드라마,20101013
0,SF,20101010
1,드라마,20101010
0,액션,20101070
1,스릴러,20101070
2,드라마,20101070
0,코미디,20101165
1,SF,20101165
0,코미디,20101012
0,드라마,20101170
1,판타지,20101170
2,공포(호러),20101170
3,미스터리,20101170
0,멜로/로맨스,20101109
1,드라마,20101109
0,공포(호러),20101011
0,액션,20101133
1,스릴러,20101133
2,SF,20101133
0,코미디,20101113
1,미스터리,20101113
0,드라마,20101206
1,코미디,20101206
0,코미디,20101132
0,코미디,20101221
1,멜로/로맨스,20101221
0,액션,20101014
1,판타지,20101014
0,판타지,20101213
1,가족,20101213
2,어드벤처,20101213
0,공포(호러),20101140
1,스릴러,20101140
0,멜로/로맨스,20101118
1,코미디,20101118
0,드라마,20101212
1,스릴러,20101212
0,멜로/로맨스,20101200
1,드라마,20101200
0,드라마,20101138
0,애니메이션,20101348
1,어드벤처,20101348
0,미스터리,20101224
1,판타지,20101224
0,드라마,20101227
1,멜로/로맨스,20101227
0,애니메이션,20101226
0,스릴러,20101222
1,액션,20101222
2,범죄,20101222
0,코미디,20101223
1,드라마,20101223
0,범죄,20101378
1,스릴러,20101378
2,액션,20101378
0,코미디,20101209
0,SF,20101225
1,스릴러,20101225
2,액션,20101225
0,범죄,20101071
1,드라마,20101071
0,드라마,20101399
0,애니메이션,20102413
0,애니메이션,20102421
0,멜로/로맨스,20110031
1,코미디,20110031
0,어드벤처,20110029
1,드라마,20110029
2,판타지,20110029
0,애니메이션,20110030
0,멜로/로맨스,20110023
1,판타지,20110023
0,드라마,20102416
0,어드벤처,20119155
1,드라마,20119155
2,가족,20119155
3,판타지,20119155
0,코미디,20102414
1,액션,20102414
0,코미디,20102417
1,어드벤처,20102417
0,전쟁,20102415
1,코미디,20102415
2,드라마,20102415
0,드라마,20119277
1,미스터리,20119277
2,멜로/로맨스,20119277
0,드라마,20102418
0,드라마,20102419
1,범죄,20102419
2,스릴러,20102419
0,애니메이션,20119137
1,코미디,20119137
2,가족,20119137
0,애니메이션,20101395
1,코미디,20101395
2,멜로/로맨스,20101395
3,가족,20101395
0,어드벤처,20119418
1,드라마,20119418
2,액션,20119418
3,스릴러,20119418
0,코미디,20119508
1,멜로/로맨스,20119508
0,범죄,20119341
1,스릴러,20119341
0,드라마,20119358
1,스릴러,20119358
0,드라마,20119337
0,멜로/로맨스,19820019
0,드라마,20119429
1,스릴러,20119429
2,액션,20119429
0,애니메이션,20119585
1,가족,20119585
2,코미디,20119585
0,드라마,20119577
1,스릴러,20119577
0,액션,20119420
1,SF,20119420
0,드라마,20119427
1,액션,20119427
2,스릴러,20119427
0,애니메이션,20119556
1,어드벤처,20119556
2,코미디,20119556
3,가족,20119556
0,스릴러,20119430
1,드라마,20119430
2,멜로/로맨스,20119430
0,애니메이션,20119630
1,액션,20119630
0,멜로/로맨스,20119507
0,SF,20119707
1,액션,20119707
0,코미디,20119511
1,멜로/로맨스,20119511
0,드라마,2009A362
0,드라마,20119637
0,드라마,20119768
1,판타지,20119768
2,멜로/로맨스,20119768
0,드라마,20119667
1,코미디,20119667
2,멜로/로맨스,20119667
0,드라마,20119802
1,판타지,20119802
2,멜로/로맨스,20119802
0,드라마,20119419
0,드라마,20119720
0,코미디,20119618
1,멜로/로맨스,20119618
0,드라마,20119717
0,드라마,20119771
0,미스터리,20119772
1,스릴러,20119772
2,범죄,20119772
3,공포(호러),20119772
0,코미디,20119806
0,미스터리,20119856
0,액션,20119854
0,멜로/로맨스,20119855
0,코미디,20119721
1,SF,20119721
0,코미디,20119974
1,드라마,20119974
0,액션,20119852
1,스릴러,20119852
0,애니메이션,20119972
1,코미디,20119972
2,가족,20119972
3,판타지,20119972
4,멜로/로맨스,20119972
0,액션,20119989
1,드라마,20119989
0,스릴러,20110185
1,드라마,20110185
2,범죄,20110185
3,액션,20110185
0,드라마,20119627
0,드라마,20110071
1,멜로/로맨스,20110071
0,미스터리,20110172
1,스릴러,20110172
0,액션,20110211
1,어드벤처,20110211
2,판타지,20110211
0,드라마,20119529
1,멜로/로맨스,20119529
0,드라마,20110193
1,코미디,20110193
0,코미디,20119619
1,액션,20119619
0,드라마,20110171
0,액션,20110221
1,SF,20110221
2,스릴러,20110221
0,애니메이션,20110250
0,애니메이션,20110261
1,어드벤처,20110261
2,액션,20110261
0,드라마,20110235
0,성인물(에로),20110292
1,드라마,20110292
0,SF,20110311
1,판타지,20110311
2,멜로/로맨스,20110311
0,액션,20110294
1,판타지,20110294
0,전쟁,20110501
1,액션,20110501
2,드라마,20110501
0,드라마,20110289
0,애니메이션,20110511
1,액션,20110511
2,어드벤처,20110511
3,코미디,20110511
4,가족,20110511
0,액션,20119527
1,스릴러,20119527
0,드라마,20119628
0,드라마,20110183
0,액션,20110561
0,스릴러,20110502
1,공포(호러),20110502
0,스릴러,20110313
1,드라마,20110313
0,드라마,20101279
0,공포(호러),20110233
0,액션,20110571
0,미스터리,20110182
1,공포(호러),20110182
2,스릴러,20110182
0,다큐멘터리,20110607
0,SF,20110656
0,SF,20110655
1,액션,20110655
0,범죄,20110581
1,스릴러,20110581
0,드라마,20110798
0,드라마,20110251
0,액션,20110660
0,애니메이션,20101392
1,드라마,20101392
0,액션,20110659
1,어드벤처,20110659
0,드라마,20110988
0,드라마,20110490
0,공포(호러),20110296
0,애니메이션,20111101
0,코미디,20110897
0,판타지,20111009
1,미스터리,20111009
0,애니메이션,20090922
0,드라마,20119515
1,전쟁,20119515
0,코미디,20110290
1,액션,20110290
0,스릴러,20111351
0,애니메이션,20111249
1,코미디,20111249
0,애니메이션,20111034
0,애니메이션,20110279
0,액션,20111113
1,SF,20111113
0,애니메이션,20110657
1,어드벤처,20110657
2,코미디,20110657
0,애니메이션,20111702
1,가족,20111702
0,SF,20119513
1,액션,20119513
2,스릴러,20119513
0,애니메이션,20110911
0,사극,20110302
1,액션,20110302
0,공포(호러),20110609
0,스릴러,20110297
0,애니메이션,20111540
0,액션,20111757
1,SF,20111757
2,스릴러,20111757
0,액션,20110896
1,SF,20110896
2,드라마,20110896
0,코미디,20110899
0,멜로/로맨스,20112117
1,코미디,20112117
0,공포(호러),20112141
1,스릴러,20112141
0,코미디,20111692
0,액션,20111671
0,액션,20110301
1,드라마,20110301
2,멜로/로맨스,20110301
0,코미디,20112272
0,멜로/로맨스,20110303
1,드라마,20110303
0,코미디,20111571
0,드라마,20112082
0,공포(호러),20112050
1,액션,20112050
0,애니메이션,20111536
0,드라마,20112534
0,스릴러,20112132
1,공포(호러),20112132
0,액션,20112175
1,SF,20112175
2,스릴러,20112175
3,미스터리,20112175
0,스릴러,20111893
1,액션,20111893
0,스릴러,20110613
0,드라마,20111914
1,액션,20111914
0,애니메이션,20112303
1,멜로/로맨스,20112303
0,액션,20111892
1,드라마,20111892
2,미스터리,20111892
0,드라마,20112552
0,액션,20112173
1,드라마,20112173
2,SF,20112173
0,액션,20112651
1,어드벤처,20112651
0,드라마,20112209
1,스릴러,20112209
0,드라마,20112695
0,멜로/로맨스,20112589
0,드라마,20112221
1,액션,20112221
2,코미디,20112221
0,공포(호러),20112693
0,애니메이션,20111533
0,사극,20112911
1,액션,20112911
0,SF,20112704
1,스릴러,20112704
2,액션,20112704
0,코미디,20112821
1,멜로/로맨스,20112821
0,드라마,20110322
0,멜로/로맨스,20110612
1,코미디,20110612
0,드라마,20112763
0,드라마,20113001
0,액션,20112208
0,드라마,20112822
0,코미디,20112553
0,드라마,20111987
1,액션,20111987
2,판타지,20111987
0,멜로/로맨스,20111928
1,코미디,20111928
0,멜로/로맨스,20112762
1,코미디,20112762
0,드라마,20112311
0,액션,20112707
1,코미디,20112707
2,범죄,20112707
0,코미디,20112934
0,코미디,20112971
0,액션,20110906
1,범죄,20110906
0,애니메이션,20112972
1,가족,20112972
0,드라마,20110905
1,판타지,20110905
2,멜로/로맨스,20110905
0,코미디,20113306
1,드라마,20113306
0,공포(호러),20113381
1,멜로/로맨스,20113381
2,코미디,20113381
0,애니메이션,20112542
1,가족,20112542
2,어드벤처,20112542
0,스릴러,20113307
1,드라마,20113307
0,코미디,20113312
1,드라마,20113312
0,액션,20112207
0,애니메이션,20113311
1,코미디,20113311
2,어드벤처,20113311
3,가족,20113311
0,드라마,20113260
0,뮤지컬,20113471
0,전쟁,20110295
1,액션,20110295
2,드라마,20110295
0,액션,20112621
1,미스터리,20112621
0,애니메이션,20112709
1,판타지,20112709
2,어드벤처,20112709
0,애니메이션,20112708
1,판타지,20112708
2,어드벤처,20112708
0,애니메이션,20113271
1,어드벤처,20113271
0,애니메이션,19940256
1,어드벤처,19940256
2,가족,19940256
3,뮤지컬,19940256
4,드라마,19940256
0,드라마,20113671
1,멜로/로맨스,20113671
0,SF,20113652
1,액션,20113652
0,애니메이션,20113862
1,어드벤처,20113862
2,코미디,20113862
3,판타지,20113862
0,스릴러,20110882
1,드라마,20110882
0,애니메이션,20113811
0,액션,20113883
0,코미디,20113743
1,드라마,20113743
0,드라마,20113535
0,액션,20113653
1,어드벤처,20113653
0,드라마,20113951
0,코미디,20113636
1,멜로/로맨스,20113636
0,가족,20113472
1,코미디,20113472
0,애니메이션,20100215
1,어드벤처,20100215
2,액션,20100215
0,범죄,20113557
1,드라마,20113557
0,가족,20113643
1,코미디,20113643
0,애니메이션,20113911
1,코미디,20113911
2,가족,20113911
0,코미디,20113881
0,애니메이션,20113920
1,어드벤처,20113920
0,SF,19990216
1,액션,19990216
2,어드벤처,19990216
3,판타지,19990216
0,전쟁,20124099
1,드라마,20124099
0,스릴러,20124134
0,범죄,20110249
1,드라마,20110249
0,액션,20124021
1,드라마,20124021
2,스릴러,20124021
0,액션,20113890
1,판타지,20113890
2,스릴러,20113890
0,드라마,20113975
1,공포(호러),20113975
2,스릴러,20113975
0,범죄,20124420
1,스릴러,20124420
0,액션,20124746
1,판타지,20124746
2,SF,20124746
3,공포(호러),20124746
0,드라마,20113912
0,애니메이션,20113982
0,멜로/로맨스,20113916
1,코미디,20113916
0,액션,20124096
1,코미디,20124096
2,멜로/로맨스,20124096
0,액션,20124449
1,스릴러,20124449
0,액션,20124609
1,어드벤처,20124609
2,스릴러,20124609
0,가족,20124551
0,미스터리,20124050
0,SF,20124629
1,액션,20124629
0,드라마,20124726
1,코미디,20124726
0,액션,20124666
1,스릴러,20124666
0,드라마,20111774
1,멜로/로맨스,20111774
2,미스터리,20111774
0,드라마,20124874
1,멜로/로맨스,20124874
0,멜로/로맨스,20124074
1,드라마,20124074
0,액션,20124932
1,드라마,20124932
2,스릴러,20124932
0,코미디,20124142
1,드라마,20124142
0,액션,20124873
1,스릴러,20124873
0,애니메이션,20124939
1,코미디,20124939
2,가족,20124939
0,액션,20124717
1,판타지,20124717
0,범죄,20124051
1,드라마,20124051
0,액션,20124127
1,드라마,20124127
2,SF,20124127
0,드라마,19980074
1,멜로/로맨스,19980074
2,액션,19980074
0,판타지,20125106
1,액션,20125106
0,코미디,20124032
1,스릴러,20124032
0,SF,20112134
1,액션,20112134
0,애니메이션,19920231
1,드라마,19920231
2,가족,19920231
0,SF,20068590
0,드라마,20125126
0,코미디,20113201
1,멜로/로맨스,20113201
0,액션,20124721
1,SF,20124721
0,멜로/로맨스,20124066
0,애니메이션,20125427
0,드라마,20113556
0,드라마,20124045
0,판타지,20125426
1,어드벤처,20125426
0,애니메이션,20113889
0,드라마,20125866
1,공포(호러),20125866
2,스릴러,20125866
3,미스터리,20125866
0,코미디,20113554
1,멜로/로맨스,20113554
0,드라마,20124064
0,액션,20125907
1,스릴러,20125907
0,액션,20113885
1,코미디,20113885
2,SF,20113885
0,액션,20113745
1,어드벤처,20113745
2,판타지,20113745
0,애니메이션,20125806
0,액션,20125486
1,드라마,20125486
2,범죄,20125486
0,코미디,20124065
1,액션,20124065
0,공포(호러),20110312
0,애니메이션,20124136
1,어드벤처,20124136
2,코미디,20124136
0,사극,20113533
1,멜로/로맨스,20113533
0,SF,20125086
1,스릴러,20125086
0,SF,20124946
1,액션,20124946
2,스릴러,20124946
0,공포(호러),20125646
0,공포(호러),20126617
1,미스터리,20126617
2,SF,20126617
0,액션,20113532
1,코미디,20113532
2,범죄,20113532
0,코미디,20124055
0,범죄,20126413
1,미스터리,20126413
2,스릴러,20126413
0,액션,20126077
0,공포(호러),20126566
1,스릴러,20126566
0,코미디,20124061
1,멜로/로맨스,20124061
0,공포(호러),20124062
1,SF,20124062
0,애니메이션,20127108
1,드라마,20127108
2,가족,20127108
3,판타지,20127108
0,스릴러,20113821
1,미스터리,20113821
0,코미디,20126686
1,멜로/로맨스,20126686
2,판타지,20126686
0,액션,20126410
1,스릴러,20126410
2,미스터리,20126410
3,어드벤처,20126410
4,드라마,20126410
0,공포(호러),20125916
0,코미디,20113391
1,드라마,20113391
0,미스터리,20126745
1,스릴러,20126745
2,액션,20126745
0,코미디,20126470
1,드라마,20126470
0,드라마,20127211
1,멜로/로맨스,20127211
0,액션,20112703
1,범죄,20112703
2,스릴러,20112703
0,애니메이션,20127306
0,코미디,20124058
0,액션,20124034
1,범죄,20124034
0,애니메이션,20126667
1,어드벤처,20126667
2,코미디,20126667
3,가족,20126667
0,공포(호러),20124349
0,애니메이션,20127266
1,어드벤처,20127266
0,다큐멘터리,20128626
0,애니메이션,20126406
1,어드벤처,20126406
0,사극,20124080
1,코미디,20124080
0,뮤지컬,20127086
1,드라마,20127086
0,공포(호러),20127407
1,스릴러,20127407
2,코미디,20127407
0,코미디,20124067
1,사극,20124067
0,애니메이션,20127887
1,가족,20127887
0,멜로/로맨스,20126448
0,SF,20125647
1,액션,20125647
0,액션,20124049
1,드라마,20124049
0,스릴러,20125920
0,미스터리,20128272
1,스릴러,20128272
0,범죄,20124063
1,스릴러,20124063
0,액션,20125338
1,스릴러,20125338
2,공포(호러),20125338
0,코미디,20128271
1,드라마,20128271
0,액션,20126409
1,스릴러,20126409
0,액션,20128143
1,어드벤처,20128143
0,드라마,20124934
0,사극,20124079
1,드라마,20124079
0,액션,20127401
1,공포(호러),20127401
2,SF,20127401
3,스릴러,20127401
0,애니메이션,20127494
1,판타지,20127494
2,멜로/로맨스,20127494
3,드라마,20127494
4,어드벤처,20127494
0,공포(호러),20127446
1,판타지,20127446
2,스릴러,20127446
0,드라마,20124400
1,코미디,20124400
2,액션,20124400
0,애니메이션,20129092
0,범죄,20125306
1,드라마,20125306
0,액션,20128447
1,범죄,20128447
2,드라마,20128447
0,애니메이션,20127634
0,코미디,20129166
1,판타지,20129166
0,코미디,20113887
1,공포(호러),20113887
0,멜로/로맨스,20129260
1,코미디,20129260
0,스릴러,20129227
0,액션,20113886
1,드라마,20113886
0,SF,20128270
1,액션,20128270
0,멜로/로맨스,20129626
1,전쟁,20129626
2,드라마,20129626
0,애니메이션,20129766
1,코미디,20129766
2,공포(호러),20129766
0,미스터리,20124057
0,사극,20120021
0,액션,20129407
1,범죄,20129407
0,공연,20129146
1,다큐멘터리,20129146
0,액션,20113461
0,코미디,20124070
0,스릴러,20129079
1,공포(호러),20129079
0,미스터리,20121241
1,스릴러,20121241
0,멜로/로맨스,20124054
1,드라마,20124054
2,판타지,20124054
0,스릴러,20129790
0,액션,20124075
1,스릴러,20124075
0,멜로/로맨스,20124917
0,액션,20120127
0,SF,20120562
1,판타지,20120562
0,드라마,20120362
1,멜로/로맨스,20120362
0,애니메이션,20120942
0,드라마,20126469
1,판타지,20126469
2,멜로/로맨스,20126469
0,코미디,20126089
0,미스터리,20120421
1,스릴러,20120421
0,스릴러,20124348
1,드라마,20124348
0,드라마,20127546
0,애니메이션,20126407
1,어드벤처,20126407
0,드라마,20120430
0,멜로/로맨스,20125406
1,코미디,20125406
0,액션,20088506
1,드라마,20088506
0,드라마,20121281
0,멜로/로맨스,20124936
1,코미디,20124936
0,멜로/로맨스,20123161
1,드라마,20123161
2,판타지,20123161
0,SF,20120661
1,액션,20120661
0,어드벤처,20125048
1,판타지,20125048
0,드라마,20112561
1,멜로/로맨스,20112561
0,애니메이션,20122192
0,애니메이션,20129388
0,드라마,20128274
0,멜로/로맨스,20124399
0,코미디,20128687
0,애니메이션,20128247
0,애니메이션,20123217
0,드라마,20124039
0,애니메이션,20122523
1,어드벤처,20122523
2,가족,20122523
0,애니메이션,20126388
0,어드벤처,20128386
1,드라마,20128386
0,가족,20121622
1,판타지,20121622
2,어드벤처,20121622
0,코미디,20124935
0,SF,20124024
1,판타지,20124024
0,애니메이션,20122803
0,드라마,20126583
0,액션,20123333
0,애니메이션,20129156
1,가족,20129156
0,액션,20121861
1,드라마,20121861
2,스릴러,20121861
0,코미디,20127593
1,드라마,20127593
0,애니메이션,20123681
0,애니메이션,20048799
0,액션,20124083
0,애니메이션,20123221
0,액션,20123387
1,범죄,20123387
2,스릴러,20123387
0,코미디,20125990
1,드라마,20125990
0,애니메이션,20123421
0,애니메이션,20010292
1,코미디,20010292
0,코미디,20126087
1,멜로/로맨스,20126087
0,액션,20133981
1,코미디,20133981
2,판타지,20133981
0,어드벤처,20123644
1,애니메이션,20123644
0,멜로/로맨스,20123484
1,코미디,20123484
2,드라마,20123484
0,범죄,20124401
1,액션,20124401
0,스릴러,20128747
1,드라마,20128747
0,애니메이션,20133924
1,어드벤처,20133924
0,애니메이션,20123821
0,액션,20123422
0,판타지,20123641
1,드라마,20123641
2,어드벤처,20123641
0,드라마,20120467
1,스릴러,20120467
0,액션,20122843
1,어드벤처,20122843
0,애니메이션,20134042
0,미스터리,20134407
0,판타지,20122625
1,어드벤처,20122625
2,액션,20122625
0,전쟁,20129262
1,액션,20129262
2,스릴러,20129262
0,멜로/로맨스,20135241
1,액션,20135241
0,드라마,20129368
0,드라마,20134581
1,전쟁,20134581
0,애니메이션,20134102
1,액션,20134102
2,어드벤처,20134102
0,멜로/로맨스,20128690
1,코미디,20128690
0,서부극(웨스턴),20126306
1,드라마,20126306
0,드라마,20122231
0,애니메이션,20134983
0,애니메이션,20135942
1,어드벤처,20135942
0,액션,20113972
1,어드벤처,20113972
2,SF,20113972
0,미스터리,20134701
1,판타지,20134701
0,드라마,20120108
0,액션,20126671
1,코미디,20126671
0,SF,20134869
1,판타지,20134869
0,멜로/로맨스,20135581
1,코미디,20135581
0,멜로/로맨스,20119971
1,드라마,20119971
0,액션,20134181
1,SF,20134181
0,드라마,20125333
1,액션,20125333
0,애니메이션,20136783
1,코미디,20136783
2,가족,20136783
0,액션,19950095
1,범죄,19950095
0,드라마,20123201
0,코미디,20136138
1,드라마,20136138
0,코미디,20134603
0,스릴러,20136662
1,액션,20136662
2,판타지,20136662
3,멜로/로맨스,20136662
0,액션,20121621
1,어드벤처,20121621
2,SF,20121621
0,애니메이션,20136741
0,애니메이션,20120381
1,코미디,20120381
2,드라마,20120381
0,애니메이션,20136921
0,코미디,20121549
1,드라마,20121549
0,애니메이션,20030072
1,코미디,20030072
2,어드벤처,20030072
3,가족,20030072
0,애니메이션,20137422
0,드라마,20120426
1,코미디,20120426
0,애니메이션,20135362
1,가족,20135362
2,코미디,20135362
0,액션,20137082
0,멜로/로맨스,20133881
1,드라마,20133881
0,스릴러,20122784
0,드라마,20136219
1,멜로/로맨스,20136219
0,드라마,20128691
1,코미디,20128691
0,코미디,20122221
1,드라마,20122221
0,액션,20135221
0,액션,20123329
1,SF,20123329
2,어드벤처,20123329
0,멜로/로맨스,20134562
0,SF,20137426
1,액션,20137426
2,어드벤처,20137426
0,드라마,20127597
0,액션,20126672
1,코미디,20126672
2,드라마,20126672
0,미스터리,20136058
1,공포(호러),20136058
0,액션,20137963
1,스릴러,20137963
0,애니메이션,20138201
0,SF,20137961
0,드라마,20122122
1,스릴러,20122122
2,SF,20122122
3,액션,20122122
4,어드벤처,20122122
0,스릴러,20138141
0,애니메이션,20126253
0,스릴러,20120103
0,공포(호러),20138712
1,스릴러,20138712
0,공포(호러),20129114
1,스릴러,20129114
0,액션,20137815
1,드라마,20137815
0,SF,19930176
1,액션,19930176
2,어드벤처,19930176
0,멜로/로맨스,20138884
1,코미디,20138884
0,범죄,20122783
1,액션,20122783
0,액션,20136862
1,어드벤처,20136862
0,애니메이션,20139263
0,액션,20136961
1,SF,20136961
2,어드벤처,20136961
0,스릴러,20139723
1,범죄,20139723
2,드라마,20139723
0,드라마,20138982
0,액션,20136962
1,코미디,20136962
2,범죄,20136962
0,코미디,20124082
1,드라마,20124082
0,애니메이션,20137549
0,애니메이션,20139141
0,액션,20137121
1,SF,20137121
0,범죄,20136052
1,기타,20136052
0,애니메이션,20139383
1,어드벤처,20139383
0,드라마,20139826
0,SF,20126674
1,액션,20126674
0,애니메이션,20136761
1,코미디,20136761
2,가족,20136761
0,애니메이션,20138202
1,어드벤처,20138202
0,애니메이션,20058720
0,드라마,20124937
1,어드벤처,20124937
2,액션,20124937
0,스릴러,20136049
0,애니메이션,20130569
1,어드벤처,20130569
2,코미디,20130569
0,애니메이션,20139083
0,범죄,20138881
1,액션,20138881
2,스릴러,20138881
0,액션,20138421
1,코미디,20138421
2,범죄,20138421
0,액션,20139072
1,드라마,20139072
0,드라마,20130821
0,SF,20137811
1,액션,20137811
0,드라마,20139265
0,애니메이션,20122089
0,애니메이션,20131681
1,액션,20131681
2,어드벤처,20131681
3,SF,20131681
0,액션,20124086
0,애니메이션,20132082
1,드라마,20132082
0,드라마,20139461
0,사극,20126091
1,드라마,20126091
0,판타지,20129588
1,액션,20129588
0,애니메이션,20135001
0,판타지,20137562
1,어드벤처,20137562
0,드라마,20137041
0,공포(호러),20131381
1,스릴러,20131381
0,애니메이션,20131001
1,어드벤처,20131001
0,범죄,20131630
1,스릴러,20131630
0,드라마,20131541
0,멜로/로맨스,20122466
0,드라마,20134582
0,드라마,20123381
1,액션,20123381
2,가족,20123381
0,범죄,20130783
1,드라마,20130783
2,스릴러,20130783
0,애니메이션,20132261
1,어드벤처,20132261
0,애니메이션,20128079
0,액션,20123383
1,스릴러,20123383
0,액션,20132120
1,드라마,20132120
0,애니메이션,20132601
0,SF,20139221
1,드라마,20139221
0,코미디,20122785
0,멜로/로맨스,20123384
1,코미디,20123384
0,액션,20132821
1,드라마,20132821
0,스릴러,20129606
1,드라마,20129606
0,드라마,20120428
0,드라마,20134124
0,액션,20138355
1,어드벤처,20138355
2,판타지,20138355
0,드라마,20138223
1,멜로/로맨스,20138223
0,액션,20122786
1,스릴러,20122786
0,애니메이션,20134144
0,액션,20127595
1,드라마,20127595
0,스릴러,20139601
1,SF,20139601
0,멜로/로맨스,20133760
1,드라마,20133760
0,드라마,20134073
1,스릴러,20134073
0,액션,20137044
0,스릴러,20134801
1,드라마,20134801
0,범죄,20133152
1,드라마,20133152
2,스릴러,20133152
0,드라마,20131245
0,판타지,20138544
1,액션,20138544
0,멜로/로맨스,20136061
1,코미디,20136061
0,애니메이션,20133701
1,코미디,20133701
2,가족,20133701
0,애니메이션,20131263
