,genreNm,movieCd
1,스릴러,20131263
0,스릴러,20124402
0,드라마,20110881
0,SF,20132824
1,액션,20132824
0,드라마,20134268
1,기타,20134268
0,멜로/로맨스,20135428
1,코미디,20135428
0,공포(호러),20135657
0,액션,20135370
1,스릴러,20135370
0,드라마,20135367
0,어드벤처,20134267
1,드라마,20134267
2,판타지,20134267
0,드라마,20134123
0,드라마,20134803
0,코미디,20139981
1,멜로/로맨스,20139981
0,액션,20134984
1,가족,20134984
0,애니메이션,20136308
0,애니메이션,20135427
1,코미디,20135427
2,가족,20135427
0,드라마,20133704
1,가족,20133704
0,액션,20124938
1,스릴러,20124938
0,애니메이션,20134206
1,어드벤처,20134206
2,가족,20134206
0,SF,20131246
1,액션,20131246
2,어드벤처,20131246
0,어드벤처,20134046
1,코미디,20134046
2,드라마,20134046
0,애니메이션,20135369
1,어드벤처,20135369
0,애니메이션,20134533
1,액션,20134533
2,어드벤처,20134533
0,드라마,20138224
0,범죄,20136812
1,드라마,20136812
0,애니메이션,20134592
1,어드벤처,20134592
0,애니메이션,20136803
1,어드벤처,20136803
2,가족,20136803
3,코미디,20136803
4,뮤지컬,20136803
5,판타지,20136803
0,액션,20136337
1,드라마,20136337
2,스릴러,20136337
0,스릴러,20136894
0,드라마,20131102
0,코미디,20139881
1,멜로/로맨스,20139881
2,드라마,20139881
0,멜로/로맨스,20137043
1,드라마,20137043
0,액션,20136860
0,코미디,20126090
1,액션,20126090
2,사극,20126090
0,애니메이션,20136800
1,어드벤처,20136800
2,코미디,20136800
3,가족,20136800
0,액션,20147250
1,범죄,20147250
2,드라마,20147250
3,스릴러,20147250
0,드라마,20133585
0,애니메이션,20147161
1,어드벤처,20147161
0,액션,20147096
1,SF,20147096
2,판타지,20147096
0,드라마,20122787
0,애니메이션,20136445
1,코미디,20136445
2,액션,20136445
3,가족,20136445
0,액션,20134587
1,SF,20134587
0,드라마,20130561
1,코미디,20130561
0,드라마,20136043
0,애니메이션,20068659
0,애니메이션,20147372
1,어드벤처,20147372
2,코미디,20147372
3,가족,20147372
4,SF,20147372
0,액션,20134028
1,어드벤처,20134028
2,드라마,20134028
0,범죄,20139401
1,드라마,20139401
0,범죄,20136887
1,드라마,20136887
0,액션,20147299
0,드라마,20136866
0,액션,20147430
1,드라마,20147430
0,액션,20147247
1,드라마,20147247
2,전쟁,20147247
0,드라마,20133603
1,멜로/로맨스,20133603
0,드라마,20147625
0,드라마,20138226
0,스릴러,20136060
0,코미디,20147693
1,드라마,20147693
0,드라마,20147695
1,멜로/로맨스,20147695
0,어드벤처,20133602
1,드라마,20133602
2,판타지,20133602
0,미스터리,20147727
1,어드벤처,20147727
0,애니메이션,20147848
1,어드벤처,20147848
0,어드벤처,20147649
0,액션,20147790
1,어드벤처,20147790
2,SF,20147790
0,애니메이션,20136736
1,어드벤처,20136736
0,애니메이션,20148168
1,액션,20148168
2,어드벤처,20148168
0,액션,20147612
1,스릴러,20147612
0,액션,20147953
1,드라마,20147953
2,스릴러,20147953
0,애니메이션,20147971
0,드라마,20147678
0,코미디,20124047
1,드라마,20124047
0,드라마,20147968
0,범죄,20129787
1,스릴러,20129787
0,액션,20147609
1,판타지,20147609
0,멜로/로맨스,20134585
1,드라마,20134585
0,애니메이션,20147694
1,액션,20147694
2,어드벤처,20147694
0,SF,20147283
1,판타지,20147283
2,액션,20147283
3,멜로/로맨스,20147283
0,액션,20148232
1,범죄,20148232
2,드라마,20148232
3,스릴러,20148232
0,드라마,20134122
0,드라마,20147948
1,멜로/로맨스,20147948
0,액션,20135661
1,판타지,20135661
0,애니메이션,20133601
1,어드벤처,20133601
2,가족,20133601
0,드라마,20136805
1,뮤지컬,20136805
0,사극,20139183
0,액션,20139164
1,드라마,20139164
0,애니메이션,20138962
1,코미디,20138962
2,어드벤처,20138962
0,애니메이션,20148277
1,어드벤처,20148277
0,드라마,20147880
1,멜로/로맨스,20147880
2,코미디,20147880
0,코미디,20147683
0,멜로/로맨스,20133322
1,드라마,20133322
0,액션,20147874
1,SF,20147874
0,SF,20130522
1,액션,20130522
2,드라마,20130522
0,액션,20147669
1,판타지,20147669
2,SF,20147669
3,어드벤처,20147669
0,드라마,20134586
0,드라마,20148748
1,멜로/로맨스,20148748
0,스릴러,20148129
0,액션,20130442
1,스릴러,20130442
2,범죄,20130442
0,액션,20148383
1,어드벤처,20148383
2,드라마,20148383
0,미스터리,20148686
1,공포(호러),20148686
2,스릴러,20148686
0,애니메이션,20148648
0,액션,20148807
1,SF,20148807
0,액션,20132482
1,드라마,20132482
0,범죄,20136062
1,액션,20136062
0,애니메이션,20148347
1,어드벤처,20148347
2,코미디,20148347
0,액션,20134591
1,범죄,20134591
0,드라마,20133641
1,코미디,20133641
2,멜로/로맨스,20133641
0,미스터리,20148834
1,멜로/로맨스,20148834
0,판타지,20148795
1,멜로/로맨스,20148795
0,어드벤처,20148728
1,코미디,20148728
2,드라마,20148728
0,드라마,20148877
0,드라마,20148994
0,액션,20122021
1,SF,20122021
2,어드벤처,20122021
0,애니메이션,20149307
1,액션,20149307
2,어드벤처,20149307
0,범죄,20139201
1,액션,20139201
0,미스터리,20147931
1,공포(호러),20147931
0,코미디,20149271
0,액션,20148973
1,드라마,20148973
2,SF,20148973
3,스릴러,20148973
0,범죄,20148745
1,드라마,20148745
0,SF,20149288
1,액션,20149288
2,스릴러,20149288
0,애니메이션,20149494
1,어드벤처,20149494
0,공포(호러),20149394
0,공포(호러),20149511
1,스릴러,20149511
0,애니메이션,20149462
1,어드벤처,20149462
0,코미디,20136926
1,멜로/로맨스,20136926
0,사극,20123501
1,액션,20123501
0,애니메이션,20131248
1,액션,20131248
2,어드벤처,20131248
0,드라마,20148830
0,사극,20129370
1,액션,20129370
0,액션,20149317
1,어드벤처,20149317
2,SF,20149317
0,애니메이션,20149758
1,코미디,20149758
0,어드벤처,20136064
0,멜로/로맨스,20149459
0,애니메이션,20149567
1,스릴러,20149567
2,어드벤처,20149567
0,액션,20149568
1,어드벤처,20149568
0,애니메이션,20138501
0,드라마,20134082
0,애니메이션,20149978
1,어드벤처,20149978
2,코미디,20149978
0,드라마,20149846
1,멜로/로맨스,20149846
0,멜로/로맨스,20149629
0,애니메이션,20041524
0,액션,20149818
1,어드벤처,20149818
2,스릴러,20149818
0,SF,20149099
1,드라마,20149099
2,판타지,20149099
0,공포(호러),20147928
1,스릴러,20147928
0,액션,20149811
1,스릴러,20149811
0,액션,20148132
1,어드벤처,20148132
2,코미디,20148132
0,액션,20149140
1,범죄,20149140
2,드라마,20149140
0,공포(호러),20149831
1,스릴러,20149831
0,드라마,20134804
0,액션,20135656
0,드라마,20134594
0,드라마,20149930
1,멜로/로맨스,20149930
0,애니메이션,20149970
0,애니메이션,20140181
1,어드벤처,20140181
0,액션,20134069
1,범죄,20134069
2,스릴러,20134069
0,액션,20140431
1,미스터리,20140431
2,SF,20140431
3,스릴러,20140431
0,액션,20140524
1,범죄,20140524
2,드라마,20140524
3,미스터리,20140524
4,스릴러,20140524
0,멜로/로맨스,20140247
1,드라마,20140247
0,코미디,20140196
1,드라마,20140196
0,드라마,20134589
0,드라마,20135386
1,코미디,20135386
0,공포(호러),20141113
0,멜로/로맨스,20136863
0,액션,20141281
1,SF,20141281
0,애니메이션,20141028
0,애니메이션,20149838
1,판타지,20149838
2,어드벤처,20149838
0,멜로/로맨스,20147930
1,코미디,20147930
0,판타지,20141261
1,액션,20141261
0,공포(호러),20148927
1,스릴러,20148927
0,액션,20140458
1,스릴러,20140458
0,코미디,20149984
0,스릴러,20140425
0,코미디,20148842
1,드라마,20148842
0,멜로/로맨스,20139964
1,코미디,20139964
0,드라마,20149910
0,드라마,20148626
0,미스터리,20141961
1,스릴러,20141961
0,SF,20149120
0,코미디,20147129
1,드라마,20147129
0,애니메이션,20142301
1,가족,20142301
2,어드벤처,20142301
3,코미디,20142301
0,다큐멘터리,20142798
0,드라마,20136802
0,코미디,20142023
1,멜로/로맨스,20142023
0,판타지,20142321
1,액션,20142321
0,코미디,20142481
1,드라마,20142481
2,멜로/로맨스,20142481
0,애니메이션,20143325
0,액션,20140694
1,드라마,20140694
2,전쟁,20140694
0,어드벤처,20140402
1,SF,20140402
2,스릴러,20140402
0,코미디,20136312
1,가족,20136312
2,드라마,20136312
0,애니메이션,20143565
1,어드벤처,20143565
0,액션,20134590
0,코미디,20149287
0,다큐멘터리,20141111
0,어드벤처,20142843
1,드라마,20142843
0,드라마,20140842
0,코미디,20134588
1,스릴러,20134588
0,애니메이션,20143314
0,멜로/로맨스,20143543
0,코미디,20142421
1,멜로/로맨스,20142421
0,애니메이션,20143639
0,드라마,20137048
0,어드벤처,20140226
1,판타지,20140226
0,애니메이션,20134436
1,어드벤처,20134436
0,드라마,20141621
0,범죄,20149265
1,액션,20149265
0,사극,20147176
1,드라마,20147176
0,애니메이션,20143344
1,판타지,20143344
2,가족,20143344
0,뮤지컬,20143422
0,애니메이션,20143602
1,어드벤처,20143602
2,가족,20143602
0,액션,20143642
1,범죄,20143642
2,스릴러,20143642
0,애니메이션,20149859
1,코미디,20149859
2,어드벤처,20149859
3,가족,20149859
0,드라마,20130574
1,가족,20130574
0,액션,20149948
1,드라마,20149948
2,전쟁,20149948
0,코미디,20144523
1,가족,20144523
2,어드벤처,20144523
0,코미디,20147947
1,멜로/로맨스,20147947
0,SF,20144481
1,스릴러,20144481
0,멜로/로맨스,20142407
1,코미디,20142407
0,어드벤처,20143541
1,코미디,20143541
2,가족,20143541
0,드라마,20131262
0,애니메이션,20142962
0,액션,20143754
0,액션,20136888
1,드라마,20136888
0,애니메이션,20149951
1,액션,20149951
2,코미디,20149951
0,액션,20143253
1,스릴러,20143253
0,SF,20145521
1,스릴러,20145521
0,드라마,20148553
0,드라마,20144102
1,전쟁,20144102
0,액션,20145041
1,범죄,20145041
2,스릴러,20145041
0,드라마,20144507
0,멜로/로맨스,20148188
1,코미디,20148188
2,드라마,20148188
0,SF,20149037
1,액션,20149037
2,어드벤처,20149037
0,애니메이션,20156441
0,애니메이션,20020168
1,어드벤처,20020168
2,가족,20020168
3,판타지,20020168
0,애니메이션,20155601
0,사극,20149570
1,코미디,20149570
2,어드벤처,20149570
0,액션,20140110
1,스릴러,20140110
0,애니메이션,20144322
0,애니메이션,20155881
1,판타지,20155881
2,뮤지컬,20155881
3,어드벤처,20155881
4,가족,20155881
0,애니메이션,20155761
1,어드벤처,20155761
2,스릴러,20155761
0,어드벤처,20142561
1,가족,20142561
2,판타지,20142561
0,드라마,20141962
1,스릴러,20141962
0,애니메이션,20149401
1,어드벤처,20149401
2,코미디,20149401
0,드라마,20147613
1,멜로/로맨스,20147613
0,SF,20156161
1,스릴러,20156161
0,스릴러,20144621
1,SF,20144621
0,코미디,20145102
1,범죄,20145102
2,멜로/로맨스,20145102
0,사극,20136063
1,드라마,20136063
0,코미디,20148841
0,코미디,20144801
1,드라마,20144801
0,코미디,20145085
1,드라마,20145085
0,범죄,20148461
1,스릴러,20148461
0,액션,20156402
1,스릴러,20156402
0,드라마,20145141
0,스릴러,20141602
1,드라마,20141602
0,액션,20156704
1,어드벤처,20156704
0,멜로/로맨스,20156841
0,액션,20157041
1,스릴러,20157041
0,애니메이션,20156904
0,코미디,20148845
1,드라마,20148845
0,SF,20144461
1,액션,20144461
0,드라마,20157421
0,액션,20143580
1,범죄,20143580
2,스릴러,20143580
0,드라마,20157121
1,멜로/로맨스,20157121
0,애니메이션,20157584
0,공포(호러),20157394
0,다큐멘터리,20157587
0,멜로/로맨스,20140703
1,드라마,20140703
0,드라마,20133682
0,판타지,20145281
1,코미디,20145281
0,멜로/로맨스,20141085
1,코미디,20141085
0,애니메이션,20158091
0,드라마,20142884
0,액션,20157904
1,스릴러,20157904
0,미스터리,20156977
1,공포(호러),20156977
0,액션,20148493
1,어드벤처,20148493
2,판타지,20148493
3,SF,20148493
0,애니메이션,20158461
1,코미디,20158461
2,어드벤처,20158461
0,드라마,20156321
0,드라마,20157021
0,범죄,20149266
1,드라마,20149266
0,멜로/로맨스,20143512
1,코미디,20143512
0,애니메이션,20100211
1,어드벤처,20100211
2,코미디,20100211
0,애니메이션,20158069
0,애니메이션,20158428
1,어드벤처,20158428
0,드라마,20145042
0,공포(호러),20158704
1,스릴러,20158704
0,멜로/로맨스,20149062
1,코미디,20149062
0,SF,20158561
1,스릴러,20158561
0,멜로/로맨스,20071066
1,드라마,20071066
0,스릴러,20149569
0,액션,20144741
1,어드벤처,20144741
2,스릴러,20144741
0,코미디,20158670
1,드라마,20158670
0,어드벤처,20158703
1,드라마,20158703
2,스릴러,20158703
0,액션,20158621
1,코미디,20158621
0,사극,20142402
0,애니메이션,20140145
1,어드벤처,20140145
2,판타지,20140145
0,멜로/로맨스,20130566
0,액션,20159748
1,어드벤처,20159748
2,미스터리,20159748
3,SF,20159748
0,코미디,20159141
1,뮤지컬,20159141
0,애니메이션,20159655
1,판타지,20159655
2,스릴러,20159655
3,범죄,20159655
4,SF,20159655
0,액션,20144682
1,드라마,20144682
2,스릴러,20144682
0,멜로/로맨스,20136869
1,범죄,20136869
0,공포(호러),20159573
0,액션,20098169
1,어드벤처,20098169
2,SF,20098169
0,판타지,20140207
1,가족,20140207
0,미스터리,20159582
1,드라마,20159582
0,드라마,20148855
1,범죄,20148855
0,미스터리,20141224
1,드라마,20141224
0,드라마,20156970
0,드라마,20150563
1,멜로/로맨스,20150563
0,드라마,20136057
0,드라마,20134798
0,코미디,20156749
0,범죄,20142856
1,액션,20142856
2,드라마,20142856
0,애니메이션,20159221
0,공포(호러),20159223
1,스릴러,20159223
0,액션,20141384
1,어드벤처,20141384
2,SF,20141384
3,스릴러,20141384
0,애니메이션,20150255
0,공포(호러),20159001
0,애니메이션,20150963
0,애니메이션,20151225
1,코미디,20151225
0,판타지,20148844
1,공포(호러),20148844
0,공포(호러),20150741
0,드라마,20151002
0,코미디,20150522
1,드라마,20150522
0,액션,20158241
1,어드벤처,20158241
0,코미디,20141060
0,드라마,20156301
1,미스터리,20156301
2,스릴러,20156301
0,액션,20148851
1,드라마,20148851
0,애니메이션,20150501
0,액션,20157881
1,스릴러,20157881
2,어드벤처,20157881
0,애니메이션,20145361
0,애니메이션,20140241
1,가족,20140241
2,어드벤처,20140241
0,드라마,20151821
0,액션,20148048
1,드라마,20148048
0,애니메이션,20151964
0,다큐멘터리,20152372
0,드라마,20152264
0,코미디,20143513
0,사극,20130021
1,액션,20130021
0,애니메이션,20158062
1,어드벤처,20158062
2,코미디,20158062
0,드라마,20156281
0,판타지,20143572
1,멜로/로맨스,20143572
0,액션,20157531
1,판타지,20157531
2,SF,20157531
0,공포(호러),20158481
1,스릴러,20158481
0,액션,20155826
0,액션,20152866
1,코미디,20152866
0,드라마,20155874
0,액션,20155702
1,SF,20155702
0,스릴러,20143511
1,미스터리,20143511
0,공포(호러),20152869
0,액션,20153385
1,범죄,20153385
2,스릴러,20153385
0,애니메이션,20153039
0,스릴러,20143510
1,범죄,20143510
0,SF,20151521
1,액션,20151521
2,스릴러,20151521
0,드라마,20154162
0,사극,20148846
0,액션,20150622
1,SF,20150622
2,스릴러,20150622
0,애니메이션,20153470
1,SF,20153470
2,어드벤처,20153470
0,코미디,20156557
1,범죄,20156557
0,코미디,20152022
0,전쟁,20140193
1,드라마,20140193
0,어드벤처,20151421
1,드라마,20151421
2,스릴러,20151421
0,애니메이션,20151815
0,애니메이션,20153022
1,판타지,20153022
2,뮤지컬,20153022
0,공포(호러),20154621
0,드라마,20153025
0,액션,20151383
1,어드벤처,20151383
2,SF,20151383
0,범죄,20142855
1,액션,20142855
0,판타지,20150562
1,어드벤처,20150562
0,액션,20153201
1,범죄,20153201
2,스릴러,20153201
0,스릴러,20155639
1,공포(호러),20155639
0,미스터리,20156553
1,드라마,20156553
0,판타지,20155562
1,멜로/로맨스,20155562
0,스릴러,20157464
1,액션,20157464
0,스릴러,20145504
0,드라마,20145501
1,코미디,20145501
0,스릴러,20157465
0,드라마,20155101
0,액션,20152745
1,어드벤처,20152745
2,코미디,20152745
0,드라마,20149961
0,판타지,20150862
1,멜로/로맨스,20150862
0,미스터리,20145503
1,드라마,20145503
0,스릴러,20152871
1,드라마,20152871
0,드라마,20155277
0,애니메이션,20156383
0,액션,20154729
1,스릴러,20154729
0,액션,20157432
1,어드벤처,20157432
2,범죄,20157432
3,스릴러,20157432
0,애니메이션,20156360
1,어드벤처,20156360
0,판타지,20155441
1,액션,20155441
2,어드벤처,20155441
0,범죄,20149314
1,드라마,20149314
0,액션,20151481
1,어드벤처,20151481
0,드라마,20155690
1,가족,20155690
0,애니메이션,20155740
0,드라마,20156748
0,사극,20140144
1,드라마,20140144
0,애니메이션,20157175
1,판타지,20157175
2,어드벤처,20157175
0,액션,20157883
1,SF,20157883
0,판타지,20156570
1,스릴러,20156570
0,액션,20144683
1,어드벤처,20144683
2,드라마,20144683
0,멜로/로맨스,20157501
1,코미디,20157501
0,범죄,20155423
1,미스터리,20155423
2,스릴러,20155423
0,드라마,20153083
1,액션,20153083
0,애니메이션,20156807
0,액션,20155202
1,범죄,20155202
2,드라마,20155202
0,애니메이션,20157096
0,드라마,20156275
0,드라마,20136068
0,액션,20154141
1,어드벤처,20154141
2,판타지,20154141
0,사극,20145171
0,드라마,20156102
0,애니메이션,20154242
0,애니메이션,20155563
1,판타지,20155563
2,어드벤처,20155563
0,애니메이션,20153702
1,어드벤처,20153702
2,판타지,20153702
0,애니메이션,20150752
1,어드벤처,20150752
2,코미디,20150752
0,범죄,20150025
1,드라마,20150025
0,범죄,20157042
1,드라마,20157042
0,드라마,20144442
0,액션,20157197
1,어드벤처,20157197
2,판타지,20157197
0,애니메이션,20155422
1,어드벤처,20155422
2,코미디,20155422
0,멜로/로맨스,20142641
0,범죄,20153087
1,액션,20153087
0,애니메이션,20150024
0,액션,20159510
1,스릴러,20159510
2,서부극(웨스턴),20159510
0,어드벤처,20154001
1,드라마,20154001
0,멜로/로맨스,20068576
0,액션,20157158
1,어드벤처,20157158
2,코미디,20157158
0,드라마,20158483
1,전쟁,20158483
0,드라마,20159199
0,애니메이션,20150566
0,드라마,20150461
0,애니메이션,20151803
1,액션,20151803
2,어드벤처,20151803
0,드라마,20157466
0,범죄,20145507
1,코미디,20145507
0,애니메이션,20159059
1,어드벤처,20159059
2,코미디,20159059
0,드라마,20150942
0,애니메이션,20159657
0,액션,20153781
1,SF,20153781
0,애니메이션,20150725
0,판타지,20150903
1,가족,20150903
0,드라마,20150456
0,애니메이션,20155501
1,액션,20155501
2,어드벤처,20155501
0,멜로/로맨스,20150977
1,코미디,20150977
0,드라마,20158482
0,드라마,20155020
0,애니메이션,20151111
0,드라마,20161364
0,멜로/로맨스,20145502
0,드라마,20151021
0,액션,20161745
1,어드벤처,20161745
2,SF,20161745
0,드라마,20150565
1,스릴러,20150565
0,어드벤처,20159162
1,판타지,20159162
0,액션,20161630
1,드라마,20161630
2,스릴러,20161630
0,드라마,20156063
0,액션,20151884
1,범죄,20151884
2,스릴러,20151884
0,스릴러,20145396
0,코미디,20158529
1,드라마,20158529
0,액션,20161781
1,드라마,20161781
0,코미디,20161968
0,드라마,20161881
0,액션,20161583
1,드라마,20161583
2,스릴러,20161583
0,액션,20152781
1,어드벤처,20152781
2,판타지,20152781
0,드라마,20159643
0,코미디,20161921
1,드라마,20161921
0,드라마,20162381
0,코미디,20150902
0,범죄,20162161
1,스릴러,20162161
0,공포(호러),20162001
0,애니메이션,20161594
0,코미디,20161905
0,미스터리,20152782
1,스릴러,20152782
0,미스터리,20162065
1,스릴러,20162065
0,드라마,20161964
0,드라마,20161870
0,멜로/로맨스,19960126
1,드라마,19960126
0,드라마,20162245
0,스릴러,20142621
0,액션,20158984
1,어드벤처,20158984
0,사극,20145506
1,드라마,20145506
0,드라마,19990140
1,전쟁,19990140
2,코미디,19990140
0,애니메이션,20162431
0,코미디,20159641
1,드라마,20159641
0,미스터리,20162621
1,공포(호러),20162621
0,범죄,20162321
1,스릴러,20162321
0,멜로/로맨스,20070458
1,드라마,20070458
0,액션,20159364
1,SF,20159364
2,스릴러,20159364
0,미스터리,20162299
1,스릴러,20162299
0,다큐멘터리,20161842
0,드라마,20162206
1,멜로/로맨스,20162206
0,드라마,20142406
1,액션,20142406
0,애니메이션,20162704
0,애니메이션,20162300
0,애니메이션,20162542
1,액션,20162542
2,가족,20162542
0,애니메이션,20162461
1,다큐멘터리,20162461
0,미스터리,20140194
1,스릴러,20140194
2,드라마,20140194
0,액션,20162627
1,어드벤처,20162627
2,SF,20162627
0,멜로/로맨스,20143509
1,코미디,20143509
0,멜로/로맨스,20163137
1,드라마,20163137
0,애니메이션,20156207
0,가족,20156559
1,드라마,20156559
0,드라마,20163018
1,멜로/로맨스,20163018
0,액션,20163182
1,어드벤처,20163182
2,SF,20163182
0,범죄,20159645
1,드라마,20159645
0,액션,20150523
1,어드벤처,20150523
2,판타지,20150523
3,SF,20150523
0,드라마,20162569
0,판타지,20153182
1,공포(호러),20153182
0,스릴러,20144444
1,드라마,20144444
0,멜로/로맨스,20163215
1,드라마,20163215
0,공포(호러),20158242
0,공포(호러),20162925
1,스릴러,20162925
0,어드벤처,20162967
1,드라마,20162967
0,액션,20158150
1,어드벤처,20158150
2,판타지,20158150
0,공포(호러),20162941
0,애니메이션,20163981
0,액션,20150385
1,어드벤처,20150385
0,액션,20150782
1,어드벤처,20150782
2,SF,20150782
0,스릴러,20140704
0,액션,20163202
1,범죄,20163202
0,코미디,20150972
1,드라마,20150972
0,액션,20163661
1,어드벤처,20163661
0,액션,20154906
0,애니메이션,20159058
1,어드벤처,20159058
2,코미디,20159058
0,사극,20159644
0,범죄,20150203
1,액션,20150203
0,공포(호러),20163962
1,미스터리,20163962
0,액션,20156564
1,스릴러,20156564
0,공포(호러),20165201
1,스릴러,20165201
0,드라마,20163961
0,스릴러,20158982
1,드라마,20158982
0,코미디,20165130
0,애니메이션,20161286
1,어드벤처,20161286
2,코미디,20161286
0,애니메이션,20164521
0,기타,20166845
0,전쟁,20156250
1,드라마,20156250
0,액션,20161907
1,스릴러,20161907
0,애니메이션,20165561
1,어드벤처,20165561
2,코미디,20165561
3,가족,20165561
0,드라마,20163189
0,사극,20150979
1,드라마,20150979
0,액션,20152963
0,애니메이션,20156082
1,코미디,20156082
2,가족,20156082
0,애니메이션,20162002
1,미스터리,20162002
2,어드벤처,20162002
0,드라마,20154910
0,드라마,20150968
0,애니메이션,20165961
0,액션,20150567
1,SF,20150567
0,애니메이션,20148460
0,애니메이션,20163043
1,액션,20163043
2,어드벤처,20163043
0,공포(호러),20163217
0,액션,20162404
1,코미디,20162404
2,SF,20162404
0,드라마,20166901
0,드라마,20150901
1,코미디,20150901
0,액션,20167261
1,범죄,20167261
2,스릴러,20167261
0,드라마,20167563
1,SF,20167563
0,액션,20159646
0,사극,20159648
0,어드벤처,20162968
1,가족,20162968
2,판타지,20162968
0,애니메이션,20166541
1,판타지,20166541
2,어드벤처,20166541
0,애니메이션,20166721
1,어드벤처,20166721
2,가족,20166721
0,애니메이션,20165941
1,어드벤처,20165941
2,코미디,20165941
0,어드벤처,20167839
1,드라마,20167839
0,액션,20163294
1,서부극(웨스턴),20163294
0,애니메이션,20167154
0,애니메이션,20168721
0,액션,20169122
1,공포(호러),20169122
0,드라마,20168891
0,코미디,20168885
1,멜로/로맨스,20168885
0,액션,20162022
0,범죄,20153443
1,액션,20153443
0,미스터리,20164501
1,판타지,20164501
0,어드벤처,20160143
1,가족,20160143
2,판타지,20160143
0,스릴러,20167481
0,애니메이션,20168361
0,애니메이션,20169764
1,가족,20169764
0,코미디,20153444
0,드라마,20161589
0,드라마,20167867
0,액션,20168501
0,액션,20160203
1,스릴러,20160203
0,다큐멘터리,20163041
0,애니메이션,20160261
0,미스터리,20156007
1,스릴러,20156007
0,드라마,20151022
0,코미디,20169986
0,액션,20163181
1,어드벤처,20163181
2,판타지,20163181
0,공포(호러),20150564
0,애니메이션,20160781
1,어드벤처,20160781
2,가족,20160781
3,판타지,20160781
0,다큐멘터리,20162545
0,범죄,20161527
1,드라마,20161527
0,액션,20161796
0,멜로/로맨스,20160862
1,드라마,20160862
0,애니메이션,20162609
0,드라마,20163521
0,공포(호러),20161843
0,애니메이션,20162504
1,어드벤처,20162504
0,드라마,20162147
0,어드벤처,20162365
1,가족,20162365
2,판타지,20162365
0,드라마,20154905
1,판타지,20154905
0,애니메이션,20162629
0,멜로/로맨스,20162928
1,코미디,20162928
0,코미디,20154661
1,드라마,20154661
0,애니메이션,20163903
1,가족,20163903
0,공포(호러),20161162
1,스릴러,20161162
0,공연,20163824
0,미스터리,20153741
0,액션,20166363
1,범죄,20166363
2,드라마,20166363
0,액션,20161605
1,판타지,20161605
2,공포(호러),20161605
0,범죄,20160472
1,액션,20160472
0,애니메이션,20166462
0,드라마,20144641
1,스릴러,20144641
0,드라마,20167904
1,뮤지컬,20167904
2,멜로/로맨스,20167904
0,애니메이션,20163884
0,애니메이션,20162382
1,어드벤처,20162382
2,판타지,20162382
3,액션,20162382
0,드라마,20161763
0,애니메이션,20163856
0,판타지,20152371
1,드라마,20152371
0,멜로/로맨스,20155223
1,코미디,20155223
0,애니메이션,20164388
1,가족,20164388
0,액션,20161725
1,범죄,20161725
0,애니메이션,20162025
1,뮤지컬,20162025
0,애니메이션,20162183
1,어드벤처,20162183
2,판타지,20162183
3,가족,20162183
0,애니메이션,20165285
0,드라마,20160221
0,액션,20163183
1,어드벤처,20163183
2,판타지,20163183
3,SF,20163183
0,애니메이션,20162727
0,애니메이션,20161872
1,드라마,20161872
2,멜로/로맨스,20161872
0,어드벤처,20161084
