,genreNm,movieCd
1,SF,20161084
0,애니메이션,20165153
1,어드벤처,20165153
2,가족,20165153
3,판타지,20165153
0,코미디,20150966
1,멜로/로맨스,20150966
0,드라마,20151181
0,애니메이션,20165443
0,스릴러,20168381
1,드라마,20168381
2,멜로/로맨스,20168381
0,액션,20164421
1,어드벤처,20164421
2,판타지,20164421
3,SF,20164421
0,범죄,20151229
1,드라마,20151229
0,액션,20151228
0,애니메이션,20163845
0,판타지,20168664
1,어드벤처,20168664
2,액션,20168664
0,드라마,20163186
0,액션,20168688
1,공포(호러),20168688
2,SF,20168688
3,스릴러,20168688
0,애니메이션,20167285
0,액션,20168154
1,드라마,20168154
0,SF,20179281
1,드라마,20179281
2,스릴러,20179281
0,드라마,20167324
0,애니메이션,20162873
1,액션,20162873
2,코미디,20162873
0,범죄,20150964
1,액션,20150964
0,액션,20167716
1,어드벤처,20167716
2,스릴러,20167716
0,드라마,20161141
1,멜로/로맨스,20161141
0,애니메이션,20167644
1,어드벤처,20167644
2,가족,20167644
3,뮤지컬,20167644
0,애니메이션,20178881
0,드라마,20166421
0,판타지,20163580
1,액션,20163580
0,애니메이션,20161744
0,미스터리,20167362
1,스릴러,20167362
0,애니메이션,20167906
1,어드벤처,20167906
0,스릴러,20170241
0,드라마,20161723
0,액션,20166101
1,범죄,20166101
2,스릴러,20166101
0,드라마,20167922
1,전쟁,20167922
0,SF,20156562
1,스릴러,20156562
0,애니메이션,20170509
1,SF,20170509
2,액션,20170509
0,액션,20161827
1,SF,20161827
0,스릴러,20150971
0,드라마,20158799
0,드라마,20165927
0,드라마,20166468
0,액션,20168183
1,어드벤처,20168183
2,판타지,20168183
0,드라마,20168750
1,멜로/로맨스,20168750
0,드라마,20170761
1,스릴러,20170761
2,미스터리,20170761
0,멜로/로맨스,20164721
1,판타지,20164721
2,뮤지컬,20164721
0,코미디,20167905
1,액션,20167905
0,어드벤처,20178942
1,드라마,20178942
2,멜로/로맨스,20178942
3,SF,20178942
0,범죄,20162181
1,액션,20162181
0,드라마,20167902
0,드라마,20167363
0,애니메이션,20171801
0,드라마,20179442
0,애니메이션,20171661
0,액션,20168742
1,스릴러,20168742
0,SF,20163194
1,범죄,20163194
2,액션,20163194
0,범죄,20151230
0,범죄,20167005
1,드라마,20167005
2,스릴러,20167005
0,드라마,20167364
1,스릴러,20167364
0,SF,20171381
1,스릴러,20171381
0,멜로/로맨스,20167901
0,미스터리,20161923
1,스릴러,20161923
0,드라마,20171781
1,스릴러,20171781
0,애니메이션,20162607
0,액션,20167542
1,범죄,20167542
2,스릴러,20167542
0,코미디,20151227
0,애니메이션,20173601
1,어드벤처,20173601
2,가족,20173601
3,판타지,20173601
4,뮤지컬,20173601
0,애니메이션,20174023
0,애니메이션,20173690
1,판타지,20173690
2,드라마,20173690
3,액션,20173690
0,액션,20179662
1,어드벤처,20179662
2,판타지,20179662
3,SF,20179662
0,드라마,20172541
0,드라마,20172125
0,다큐멘터리,20174561
0,드라마,20162871
0,코미디,20161726
1,어드벤처,20161726
2,액션,20161726
0,애니메이션,20161665
1,가족,20161665
0,애니메이션,20174165
0,다큐멘터리,20173301
0,애니메이션,20175142
0,드라마,20164829
0,액션,20163603
1,SF,20163603
0,범죄,20162722
1,코미디,20162722
0,애니메이션,20174061
1,코미디,20174061
2,가족,20174061
0,애니메이션,20173061
1,코미디,20173061
0,SF,20179382
1,스릴러,20179382
0,스릴러,20156708
0,애니메이션,20170321
1,멜로/로맨스,20170321
0,판타지,20173961
1,액션,20173961
2,어드벤처,20173961
0,공포(호러),20175262
1,미스터리,20175262
2,스릴러,20175262
3,드라마,20175262
0,범죄,20164844
1,액션,20164844
2,드라마,20164844
0,멜로/로맨스,20174721
1,어드벤처,20174721
0,액션,20170982
1,어드벤처,20170982
2,판타지,20170982
3,코미디,20170982
0,다큐멘터리,20174602
0,드라마,20173642
1,멜로/로맨스,20173642
0,액션,20168261
1,어드벤처,20168261
2,판타지,20168261
3,SF,20168261
0,드라마,20169348
1,사극,20169348
0,애니메이션,20176141
0,애니메이션,20174821
1,어드벤처,20174821
0,드라마,20174803
1,미스터리,20174803
0,액션,20166488
1,어드벤처,20166488
2,판타지,20166488
0,액션,20162343
0,드라마,20173833
0,스릴러,20166384
0,애니메이션,20175423
1,판타지,20175423
0,애니메이션,20176741
0,애니메이션,20172241
1,어드벤처,20172241
0,액션,20166967
1,어드벤처,20166967
2,SF,20166967
0,드라마,20176201
1,SF,20176201
2,스릴러,20176201
0,애니메이션,20175821
0,공포(호러),20175982
1,스릴러,20175982
0,드라마,20178982
0,액션,20159647
0,어드벤처,20158485
1,액션,20158485
2,드라마,20158485
0,코미디,20176961
1,드라마,20176961
0,애니메이션,20178121
0,액션,20167303
1,어드벤처,20167303
2,SF,20167303
0,애니메이션,20177202
0,드라마,20176102
0,애니메이션,20175522
1,어드벤처,20175522
2,코미디,20175522
3,가족,20175522
0,드라마,20177501
1,멜로/로맨스,20177501
0,드라마,20174801
1,멜로/로맨스,20174801
0,드라마,20176562
0,기타,20179245
0,액션,20164621
1,드라마,20164621
2,스릴러,20164621
3,전쟁,20164621
0,스릴러,20177181
1,공포(호러),20177181
0,애니메이션,20178321
0,애니메이션,20177761
1,어드벤처,20177761
2,가족,20177761
0,공포(호러),20177701
0,액션,20161481
1,드라마,20161481
0,애니메이션,20173403
0,드라마,20162869
0,애니메이션,20170124
0,드라마,20178762
1,멜로/로맨스,20178762
0,애니메이션,20179186
1,어드벤처,20179186
0,액션,20162442
0,공포(호러),20161081
0,애니메이션,20178641
1,어드벤처,20178641
2,가족,20178641
0,애니메이션,20179085
1,SF,20179085
2,가족,20179085
3,어드벤처,20179085
0,액션,20179901
1,어드벤처,20179901
2,드라마,20179901
3,SF,20179901
0,미스터리,20151003
1,스릴러,20151003
0,다큐멘터리,20179187
0,애니메이션,20179226
1,판타지,20179226
0,범죄,20164174
1,드라마,20164174
0,액션,20170022
1,어드벤처,20170022
2,판타지,20170022
0,드라마,20165001
1,멜로/로맨스,20165001
0,액션,20171962
1,코미디,20171962
0,액션,20158047
1,어드벤처,20158047
2,SF,20158047
0,액션,20179491
0,코미디,20179407
1,드라마,20179407
0,범죄,20154909
1,스릴러,20154909
0,공포(호러),20179696
1,드라마,20179696
0,애니메이션,20171022
0,다큐멘터리,20171923
0,스릴러,20170268
1,드라마,20170268
0,액션,20171090
1,범죄,20171090
2,스릴러,20171090
0,범죄,20177541
1,액션,20177541
0,판타지,20170607
1,드라마,20170607
0,코미디,20174142
0,범죄,20173945
1,미스터리,20173945
2,스릴러,20173945
0,액션,20168241
1,어드벤처,20168241
2,드라마,20168241
0,액션,20175222
1,어드벤처,20175222
2,코미디,20175222
0,애니메이션,20172142
0,애니메이션,20170364
1,액션,20170364
2,코미디,20170364
3,어드벤처,20170364
4,가족,20170364
0,애니메이션,20172627
1,어드벤처,20172627
2,가족,20172627
3,판타지,20172627
4,뮤지컬,20172627
0,다큐멘터리,20166132
0,사극,20165450
1,드라마,20165450
0,범죄,20172742
1,액션,20172742
0,애니메이션,20171817
1,어드벤처,20171817
2,코미디,20171817
3,가족,20171817
0,애니메이션,20170964
1,뮤지컬,20170964
2,어드벤처,20170964
0,SF,20168282
1,액션,20168282
0,미스터리,20154907
1,스릴러,20154907
0,멜로/로맨스,20176767
1,판타지,20176767
2,SF,20176767
0,액션,20173694
1,SF,20173694
2,스릴러,20173694
0,드라마,20164424
0,애니메이션,20173806
0,액션,20175121
1,어드벤처,20175121
2,판타지,20175121
3,SF,20175121
0,드라마,20171024
0,드라마,20175208
0,애니메이션,20174103
1,코미디,20174103
2,가족,20174103
3,어드벤처,20174103
4,뮤지컬,20174103
5,판타지,20174103
0,코미디,20172603
0,드라마,20169643
0,공포(호러),20173724
1,스릴러,20173724
2,범죄,20173724
0,액션,20174902
1,어드벤처,20174902
2,애니메이션,20174902
0,드라마,20173612
0,공포(호러),20174622
1,미스터리,20174622
2,스릴러,20174622
0,범죄,20161681
1,액션,20161681
0,드라마,20175441
0,애니메이션,20179942
1,미스터리,20179942
0,액션,20175244
0,액션,20168221
1,어드벤처,20168221
2,판타지,20168221
3,SF,20168221
0,코미디,20168754
0,범죄,20165748
0,애니메이션,20175223
1,가족,20175223
0,애니메이션,20175288
0,사극,20173903
1,액션,20173903
0,미스터리,20173581
1,스릴러,20173581
0,드라마,20178581
1,미스터리,20178581
2,범죄,20178581
0,스릴러,20161762
0,애니메이션,20174846
0,애니메이션,20174585
1,어드벤처,20174585
0,액션,20173693
0,액션,20170402
1,드라마,20170402
0,액션,20170443
1,어드벤처,20170443
2,판타지,20170443
3,SF,20170443
0,애니메이션,20176367
0,드라마,20175481
1,멜로/로맨스,20175481
0,판타지,20150976
1,드라마,20150976
0,드라마,20179462
1,뮤지컬,20179462
0,애니메이션,20174965
1,어드벤처,20174965
2,가족,20174965
0,애니메이션,20176082
0,애니메이션,20176022
1,어드벤처,20176022
0,드라마,20170590
0,드라마,20176947
0,애니메이션,20177479
0,액션,20171909
1,어드벤처,20171909
0,애니메이션,20177104
1,어드벤처,20177104
2,코미디,20177104
0,애니메이션,20179985
0,드라마,20173547
1,코미디,20173547
0,애니메이션,20177602
1,멜로/로맨스,20177602
0,액션,20175054
1,SF,20175054
2,스릴러,20175054
0,코미디,20176104
1,드라마,20176104
0,애니메이션,20173662
0,다큐멘터리,20189525
0,액션,20178230
0,드라마,20168161
0,애니메이션,20178444
0,코미디,20177473
0,드라마,20168323
1,코미디,20168323
0,공포(호러),20178126
1,미스터리,20178126
2,스릴러,20178126
0,액션,20178395
1,드라마,20178395
2,전쟁,20178395
0,애니메이션,20179228
0,범죄,20178469
1,드라마,20178469
2,미스터리,20178469
3,스릴러,20178469
0,사극,20179205
1,어드벤처,20179205
2,코미디,20179205
0,코미디,20178672
1,드라마,20178672
0,액션,20189901
1,스릴러,20189901
0,액션,20170561
1,드라마,20170561
2,SF,20170561
0,범죄,20168250
1,드라마,20168250
0,사극,20176121
0,애니메이션,20078561
0,액션,20177946
1,어드벤처,20177946
2,범죄,20177946
0,어드벤처,20173436
1,판타지,20173436
0,드라마,20180542
1,멜로/로맨스,20180542
2,스릴러,20180542
0,코미디,20150969
1,드라마,20150969
0,드라마,20170841
0,판타지,20179731
1,드라마,20179731
0,스릴러,20180341
0,범죄,20189663
1,코미디,20189663
0,드라마,20189861
1,스릴러,20189861
0,스릴러,20178781
0,액션,20180564
1,어드벤처,20180564
0,드라마,20176070
0,드라마,20178490
0,멜로/로맨스,20170669
0,액션,20180302
1,범죄,20180302
0,멜로/로맨스,20172244
1,스릴러,20172244
0,코미디,20178449
1,범죄,20178449
2,드라마,20178449
0,액션,20174603
1,어드벤처,20174603
2,SF,20174603
0,공포(호러),20180804
1,스릴러,20180804
0,애니메이션,20181366
0,드라마,20178522
1,멜로/로맨스,20178522
0,멜로/로맨스,20173962
1,드라마,20173962
0,액션,20171122
1,SF,20171122
2,어드벤처,20171122
0,스릴러,20154908
1,드라마,20154908
0,드라마,20181621
0,코미디,20153447
0,드라마,20181561
0,가족,20182021
1,뮤지컬,20182021
0,코미디,20178424
1,드라마,20178424
0,공포(호러),20181788
1,스릴러,20181788
2,드라마,20181788
0,액션,20176917
0,다큐멘터리,20182352
0,액션,20165045
1,드라마,20165045
0,애니메이션,20182221
1,어드벤처,20182221
2,코미디,20182221
0,미스터리,20177266
1,범죄,20177266
2,스릴러,20177266
0,애니메이션,20182360
0,범죄,20182701
1,액션,20182701
0,액션,20177478
1,어드벤처,20177478
2,판타지,20177478
3,SF,20177478
0,스릴러,20167007
0,애니메이션,20183195
0,액션,20182561
1,드라마,20182561
0,애니메이션,20182990
0,드라마,20189783
0,애니메이션,20182984
0,애니메이션,20182989
0,애니메이션,20182385
0,드라마,20177005
1,코미디,20177005
0,드라마,20176069
0,코미디,20137352
1,판타지,20137352
0,애니메이션,20183083
0,드라마,20176067
0,액션,20176848
1,어드벤처,20176848
2,코미디,20176848
3,SF,20176848
0,미스터리,20173202
0,애니메이션,20183084
1,가족,20183084
0,멜로/로맨스,20182046
0,애니메이션,20183321
1,SF,20183321
2,액션,20183321
0,애니메이션,20183741
0,범죄,20179383
1,액션,20179383
0,액션,20180789
1,SF,20180789
0,공포(호러),20183801
1,스릴러,20183801
0,애니메이션,20184513
1,드라마,20184513
2,가족,20184513
0,미스터리,20173865
1,스릴러,20173865
0,드라마,20176053
0,애니메이션,20180943
1,어드벤처,20180943
2,코미디,20180943
0,액션,20179086
1,어드벤처,20179086
2,SF,20179086
0,공포(호러),20184801
0,코미디,20185081
0,애니메이션,20135305
0,애니메이션,20184261
0,코미디,20178161
1,범죄,20178161
0,액션,20184903
1,범죄,20184903
0,애니메이션,20184512
1,코미디,20184512
2,어드벤처,20184512
0,다큐멘터리,20184699
0,멜로/로맨스,20184845
0,드라마,20184101
0,드라마,20184689
1,전쟁,20184689
0,애니메이션,20185648
0,미스터리,20185341
1,액션,20185341
0,드라마,20172469
0,액션,20184721
1,범죄,20184721
2,드라마,20184721
0,애니메이션,20185001
0,액션,20180522
1,어드벤처,20180522
2,SF,20180522
0,드라마,20174369
0,액션,20181443
1,스릴러,20181443
0,공포(호러),20180282
1,미스터리,20180282
0,스릴러,20175221
0,판타지,20182564
1,멜로/로맨스,20182564
0,애니메이션,20183361
1,액션,20183361
2,어드벤처,20183361
3,코미디,20183361
4,가족,20183361
0,범죄,20188042
1,액션,20188042
0,액션,20185621
1,범죄,20185621
0,드라마,20186001
0,애니메이션,20186282
1,판타지,20186282
2,드라마,20186282
0,액션,20181181
1,스릴러,20181181
0,SF,20170942
1,액션,20170942
0,애니메이션,20185242
1,판타지,20185242
2,어드벤처,20185242
0,드라마,20186121
0,드라마,20110027
1,멜로/로맨스,20110027
0,판타지,20186202
1,드라마,20186202
0,애니메이션,20186501
0,뮤지컬,20181942
0,코미디,20179044
0,드라마,20179101
0,애니메이션,20184802
1,코미디,20184802
2,가족,20184802
3,판타지,20184802
0,애니메이션,20187427
0,스릴러,20170670
0,액션,20183584
1,공포(호러),20183584
2,SF,20183584
0,애니메이션,20187641
1,SF,20187641
2,어드벤처,20187641
0,멜로/로맨스,20153446
0,액션,20187647
1,코미디,20187647
0,액션,20187657
1,어드벤처,20187657
2,스릴러,20187657
0,드라마,20185046
0,드라마,20177537
0,액션,20189362
0,멜로/로맨스,20189261
1,드라마,20189261
0,어드벤처,20188446
1,애니메이션,20188446
0,액션,20156554
1,사극,20156554
0,SF,20188581
1,액션,20188581
2,스릴러,20188581
0,애니메이션,20188342
1,어드벤처,20188342
0,사극,20176122
1,액션,20176122
0,사극,20172204
0,범죄,20177308
0,공포(호러),20189262
0,애니메이션,20188304
0,애니메이션,20189268
0,애니메이션,20180167
0,애니메이션,20189746
0,코미디,20167903
1,드라마,20167903
2,범죄,20167903
0,드라마,20189743
0,액션,20177221
1,SF,20177221
2,스릴러,20177221
0,범죄,20179189
1,드라마,20179189
0,어드벤처,20189123
0,애니메이션,20189462
1,코미디,20189462
0,드라마,20189067
0,드라마,20180523
1,멜로/로맨스,20180523
0,애니메이션,20180770
1,액션,20180770
2,가족,20180770
0,공포(호러),20181262
1,스릴러,20181262
0,멜로/로맨스,20188661
0,미스터리,20180624
1,액션,20180624
0,SF,20186321
1,드라마,20186321
0,코미디,20184678
0,애니메이션,20187521
1,어드벤처,20187521
2,판타지,20187521
0,액션,20180628
1,어드벤처,20180628
0,사극,20174981
1,액션,20174981
0,멜로/로맨스,20182403
1,코미디,20182403
0,가족,20010291
1,판타지,20010291
0,드라마,20177538
1,코미디,20177538
0,애니메이션,20181669
1,어드벤처,20181669
2,코미디,20181669
0,드라마,20185485
0,판타지,20181404
1,공포(호러),20181404
2,미스터리,20181404
3,SF,20181404
4,스릴러,20181404
0,공포(호러),20180987
0,드라마,20181171
0,액션,20170513
1,스릴러,20170513
0,공포(호러),20179006
1,미스터리,20179006
0,애니메이션,20183063
1,어드벤처,20183063
2,코미디,20183063
0,판타지,20182693
1,어드벤처,20182693
0,판타지,20176814
0,기타,20183050
0,범죄,20184481
1,액션,20184481
0,드라마,20182935
0,애니메이션,20186822
1,드라마,20186822
0,애니메이션,20183009
1,판타지,20183009
2,어드벤처,20183009
0,어드벤처,20183073
1,드라마,20183073
2,코미디,20183073
0,애니메이션,20183043
1,액션,20183043
2,어드벤처,20183043
0,드라마,20182669
0,드라마,20177552
0,어드벤처,20181905
0,애니메이션,20182966
1,어드벤처,20182966
0,액션,20183007
1,스릴러,20183007
2,범죄,20183007
0,스릴러,20179230
1,드라마,20179230
0,판타지,20189843
1,드라마,20189843
0,액션,20178825
1,어드벤처,20178825
2,SF,20178825
0,애니메이션,20183745
0,가족,20183650
1,뮤지컬,20183650
0,액션,20183288
1,스릴러,20183288
0,애니메이션,20183238
1,액션,20183238
2,가족,20183238
0,드라마,20175547
0,스릴러,20182082
1,미스터리,20182082
0,애니메이션,20183685
1,가족,20183685
0,액션,20180290
0,범죄,20168773
1,드라마,20168773
0,애니메이션,20182421
1,코미디,20182421
0,애니메이션,20183479
0,애니메이션,20183375
0,액션,20170658
0,액션,20186281
1,어드벤처,20186281
2,SF,20186281
0,애니메이션,20183785
0,애니메이션,20189463
1,어드벤처,20189463
2,코미디,20189463
3,가족,20189463
0,드라마,20184105
0,액션,20184187
0,판타지,20176251
1,코미디,20176251
0,애니메이션,20183915
0,드라마,20184574
0,드라마,20182544
1,미스터리,20182544
2,SF,20182544
3,스릴러,20182544
0,애니메이션,20186324
0,애니메이션,20182588
0,애니메이션,20182044
1,어드벤처,20182044
2,코미디,20182044
0,코미디,20182530
0,공연,20185124
0,애니메이션,20189385
1,어드벤처,20189385
2,코미디,20189385
3,가족,20189385
4,판타지,20189385
0,범죄,20180868
1,액션,20180868
0,애니메이션,20186261
0,애니메이션,20185478
0,드라마,20184896
0,액션,20188282
1,어드벤처,20188282
2,멜로/로맨스,20188282
3,SF,20188282
4,스릴러,20188282
0,드라마,20185881
0,애니메이션,20185444
1,액션,20185444
2,어드벤처,20185444
0,공포(호러),20195915
1,코미디,20195915
0,코미디,20174169
1,가족,20174169
0,판타지,20184888
1,뮤지컬,20184888
0,애니메이션,20162003
1,미스터리,20162003
0,애니메이션,20195984
0,미스터리,20177539
1,스릴러,20177539
0,애니메이션,20195743
1,판타지,20195743
0,드라마,20020222
0,액션,20185576
0,드라마,20196601
0,드라마,20176442
0,멜로/로맨스,20195791
1,코미디,20195791
0,드라마,20180937
0,액션,20181877
1,어드벤처,20181877
2,SF,20181877
0,애니메이션,20177282
1,어드벤처,20177282
2,가족,20177282
0,드라마,20196323
0,액션,20197283
1,공포(호러),20197283
2,스릴러,20197283
0,범죄,20176103
0,드라마,20197356
0,애니메이션,20196723
1,어드벤처,20196723
2,코미디,20196723
0,범죄,20197846
1,드라마,20197846
0,스릴러,20175407
0,애니메이션,20197617
1,어드벤처,20197617
2,판타지,20197617
0,애니메이션,20198603
1,액션,20198603
2,판타지,20198603
0,멜로/로맨스,20183773
0,공포(호러),20185352
1,스릴러,20185352
0,가족,20196025
1,판타지,20196025
0,가족,20166301
1,멜로/로맨스,20166301
2,코미디,20166301
0,드라마,20198146
0,스릴러,20197987
0,액션,20196244
0,드라마,20183096
0,멜로/로맨스,20197092
0,애니메이션,20198023
0,액션,20185406
1,어드벤처,20185406
2,판타지,20185406
0,드라마,20180825
0,드라마,20198104
0,공포(호러),20197423
1,스릴러,20197423
0,액션,20198844
1,드라마,20198844
2,스릴러,20198844
0,드라마,20198403
1,멜로/로맨스,20198403
0,공포(호러),20183454
0,드라마,20198982
0,공포(호러),20182501
1,스릴러,20182501
0,멜로/로맨스,19990220
1,코미디,19990220
0,액션,20184889
1,SF,20184889
0,애니메이션,20198183
1,가족,20198183
0,다큐멘터리,20169323
0,드라마,20185784
1,코미디,20185784
0,액션,20198598
1,어드벤처,20198598
2,코미디,20198598
0,애니메이션,20197147
0,애니메이션,20199736
1,어드벤처,20199736
2,코미디,20199736
0,드라마,20199189
0,코미디,20184082
1,액션,20184082
0,스릴러,20185384
0,드라마,20187981
0,미스터리,20199923
1,스릴러,20199923
0,드라마,20199949
0,드라마,20199623
0,범죄,20188941
1,액션,20188941
0,다큐멘터리,20198597
0,공포(호러),20197503
0,어드벤처,20183867
1,가족,20183867
2,판타지,20183867
0,드라마,20199448
1,가족,20199448
0,공포(호러),20199822
1,SF,20199822
0,애니메이션,20190261
0,드라마,20183782
0,액션,20184865
1,어드벤처,20184865
2,SF,20184865
0,공포(호러),20188144
0,애니메이션,20192001
1,어드벤처,20192001
0,액션,20182387
1,어드벤처,20182387
2,SF,20182387
0,애니메이션,19880001
1,드라마,19880001
0,드라마,20198291
1,판타지,20198291
0,애니메이션,20199063
1,어드벤처,20199063
0,액션,20196657
1,코미디,20196657
2,SF,20196657
0,애니메이션,20190273
1,어드벤처,20190273
0,코미디,20191401
1,드라마,20191401
0,드라마,20190466
0,애니메이션,20184047
1,어드벤처,20184047
2,코미디,20184047
0,액션,20198453
1,드라마,20198453
0,액션,20196655
1,범죄,20196655
2,스릴러,20196655
0,공포(호러),20190885
0,공포(호러),20199951
1,미스터리,20199951
2,스릴러,20199951
0,범죄,20182585
1,스릴러,20182585
0,공포(호러),20192022
1,스릴러,20192022
0,액션,20196309
1,어드벤처,20196309
2,코미디,20196309
3,SF,20196309
0,기타,20192591
0,애니메이션,20192689
1,판타지,20192689
0,코미디,20185353
1,사극,20185353
0,애니메이션,20191601
0,스릴러,20185986
0,공포(호러),20192151
0,어드벤처,20175771
1,드라마,20175771
2,가족,20175771
0,공포(호러),20192222
1,스릴러,20192222
0,코미디,20190002
0,사극,20182490
0,애니메이션,20198323
1,코미디,20198323
2,판타지,20198323
3,어드벤처,20198323
4,멜로/로맨스,20198323
0,애니메이션,20192725
0,코미디,20184621
1,액션,20184621
0,미스터리,20180442
1,액션,20180442
2,판타지,20180442
3,공포(호러),20180442
0,애니메이션,20183844
1,어드벤처,20183844
2,코미디,20183844
0,사극,20184462
1,액션,20184462
2,드라마,20184462
0,기타,20193275
0,애니메이션,20191741
1,액션,20191741
0,다큐멘터리,20190741
0,액션,20196850
0,애니메이션,20182241
0,미스터리,20188404
1,공포(호러),20188404
0,애니메이션,20187959
1,코미디,20187959
2,어드벤처,20187959
3,가족,20187959
0,공포(호러),20184543
1,스릴러,20184543
0,사극,20185985
0,드라마,20171021
0,드라마,20191604
1,멜로/로맨스,20191604
0,멜로/로맨스,20181416
1,드라마,20181416
0,공포(호러),20193665
1,스릴러,20193665
0,액션,20194384
0,드라마,20181103
0,스릴러,20192804
0,애니메이션,20193821
0,가족,20194541
0,범죄,20188750
1,액션,20188750
0,범죄,20184572
1,드라마,20184572
0,코미디,20187322
1,드라마,20187322
0,애니메이션,20194045
0,드라마,20193807
0,SF,20192982
1,스릴러,20192982
0,어드벤처,20194943
1,애니메이션,20194943
0,전쟁,20193601
0,범죄,20194456
0,드라마,20199446
1,코미디,20199446
0,코미디,20184483
1,드라마,20184483
0,미스터리,20195968
1,스릴러,20195968
0,범죄,20195203
1,미스터리,20195203
2,SF,20195203
3,스릴러,20195203
0,액션,20199950
1,드라마,20199950
2,스릴러,20199950
0,멜로/로맨스,20195920
1,코미디,20195920
0,애니메이션,20195941
1,판타지,20195941
2,어드벤처,20195941
0,애니메이션,20196380
1,어드벤처,20196380
0,액션,20191183
1,드라마,20191183
2,SF,20191183
0,애니메이션,20197691
1,어드벤처,20197691
0,코미디,20184243
1,드라마,20184243
0,어드벤처,20191589
1,가족,20191589
2,판타지,20191589
0,코미디,20185361
1,멜로/로맨스,20185361
0,드라마,20194223
1,멜로/로맨스,20194223
0,애니메이션,20197402
1,어드벤처,20197402
0,드라마,20197141
0,드라마,20183407
1,멜로/로맨스,20183407
0,드라마,20191029
0,액션,20196136
0,애니메이션,20197054
0,액션,19910247
1,SF,19910247
2,스릴러,19910247
0,애니메이션,20197394
1,액션,20197394
2,어드벤처,20197394
0,드라마,20198961
0,액션,20192083
1,어드벤처,20192083
2,SF,20192083
0,애니메이션,20190280
1,판타지,20190280
2,멜로/로맨스,20190280
0,판타지,20192589
1,애니메이션,20192589
2,어드벤처,20192589
0,애니메이션,20198184
1,가족,20198184
2,코미디,20198184
3,어드벤처,20198184
0,멜로/로맨스,20197392
1,코미디,20197392
0,범죄,20181434
1,액션,20181434
0,애니메이션,20197279
1,코미디,20197279
2,가족,20197279
0,스릴러,20193801
0,범죄,20195002
1,드라마,20195002
0,액션,20197721
1,스릴러,20197721
0,액션,20198421
1,코미디,20198421
2,공포(호러),20198421
0,멜로/로맨스,20196284
0,다큐멘터리,20196760
0,애니메이션,20197803
0,범죄,20198942
1,드라마,20198942
2,스릴러,20198942
0,액션,20184341
1,드라마,20184341
0,스릴러,20185161
0,액션,20199428
1,스릴러,20199428
0,멜로/로맨스,20199576
1,코미디,20199576
0,범죄,20197336
1,드라마,20197336
0,멜로/로맨스,20198962
1,드라마,20198962
2,코미디,20198962
0,액션,20192401
1,드라마,20192401
0,미스터리,20198430
1,스릴러,20198430
0,드라마,20188462
0,코미디,20197278
1,멜로/로맨스,20197278
0,스릴러,20190142
0,코미디,20196405
1,애니메이션,20196405
2,액션,20196405
3,어드벤처,20196405
0,액션,20198681
0,스릴러,20198182
1,액션,20198182
0,공포(호러),20190545
1,스릴러,20190545
0,드라마,20198414
0,어드벤처,20192206
1,드라마,20192206
0,애니메이션,20198374
0,드라마,20198701
0,드라마,20196293
0,사극,20184571
0,뮤지컬,20192721
1,드라마,20192721
0,애니메이션,20198818
0,애니메이션,20199981
1,가족,20199981
2,판타지,20199981
3,어드벤처,20199981
